Year,Category,Statistic,Player,Team,Value
1889,Individual Pitching Stats,Complete Games,John Clarkson,Boston,68
1889,Individual Pitching Stats,ERA,John Clarkson,Boston,2.73
1889,Individual Pitching Stats,Games,John Clarkson,Boston,73
1889,Individual Pitching Stats,Saves,Bill Bishop,Chicago,2
1889,Individual Pitching Stats,Shutouts,John Clarkson,Boston,8
1889,Individual Pitching Stats,Strikeouts,John Clarkson,Boston,284
1889,Individual Pitching Stats,Winning Percentage,John Clarkson,Boston,.721
1889,Individual Pitching Stats,Wins,John Clarkson,Boston,49
