Year,Category,Statistic,Player,Team,Value
2007,Individual Pitching Stats,Complete Games,Roy Halladay,Toronto,7
2007,Individual Pitching Stats,ERA,John Lackey,Los Angeles,3.01
2007,Individual Pitching Stats,Games,Jamie Walker,Baltimore,81
2007,Individual Pitching Stats,Saves,Joe Borowski,Cleveland,45
2007,Individual Pitching Stats,Shutouts,Paul Byrd,Cleveland,2
2007,Individual Pitching Stats,Strikeouts,Scott Kazmir,Tampa Bay,239
2007,Individual Pitching Stats,Winning Percentage,Justin Verlander,Detroit,.762
2007,Individual Pitching Stats,Wins,Josh Beckett,Boston,20
