Year,Category,Statistic,Player,Team,Value
1974,Individual Pitching Stats,Complete Games,Fergie Jenkins,Texas,29
1974,Individual Pitching Stats,ERA,Catfish Hunter,Oakland,2.49
1974,Individual Pitching Stats,Games,Rollie Fingers,Oakland,76
1974,Individual Pitching Stats,Saves,Terry Forster,Chicago,24
1974,Individual Pitching Stats,Shutouts,Luis Tiant,Boston,7
1974,Individual Pitching Stats,Strikeouts,Nolan Ryan,California,367
1974,Individual Pitching Stats,Winning Percentage,Mike Cuellar,Baltimore,.688
1974,Individual Pitching Stats,Wins,Catfish Hunter,Oakland,25
