Year,Category,Statistic,Player,Team,Value
1969,Individual Pitching Stats,Complete Games,Bob Gibson,St. Louis,28
1969,Individual Pitching Stats,ERA,Juan Marichal,San Francisco,2.10
1969,Individual Pitching Stats,Games,Wayne Granger,Cincinnati,90
1969,Individual Pitching Stats,Saves,Fred Gladding,Houston,29
1969,Individual Pitching Stats,Shutouts,Juan Marichal,San Francisco,8
1969,Individual Pitching Stats,Strikeouts,Fergie Jenkins,Chicago,273
1969,Individual Pitching Stats,Winning Percentage,Tom Seaver,New York,.781
1969,Individual Pitching Stats,Wins,Tom Seaver,New York,25
