Year,Category,Statistic,Team,Value
1994,Team Pitching Stats,Complete Games,Atlanta,16
1994,Team Pitching Stats,ERA,Montreal,3.56
1994,Team Pitching Stats,Fewest Hits Allowed,Atlanta,929
1994,Team Pitching Stats,Fewest Home Runs Allowed,Atlanta,76
1994,Team Pitching Stats,Fewest Walks Allowed,Montreal,288
1994,Team Pitching Stats,Saves,Montreal,46
1994,Team Pitching Stats,Shutouts,Atlanta,8
1994,Team Pitching Stats,Strikeouts,Atlanta,865
