Year,Category,Statistic,Player,Team,Value
1938,Individual Pitching Stats,Complete Games,Bobo Newsom,St. Louis,31
1938,Individual Pitching Stats,ERA,Lefty Grove,Boston,3.08
1938,Individual Pitching Stats,Games,Johnny Humphries,Cleveland,45
1938,Individual Pitching Stats,Saves,Johnny Murphy,New York,11
1938,Individual Pitching Stats,Shutouts,Lefty Gomez,New York,4
1938,Individual Pitching Stats,Strikeouts,Bob Feller,Cleveland,240
1938,Individual Pitching Stats,Winning Percentage,Red Ruffing,New York,.750
1938,Individual Pitching Stats,Wins,Red Ruffing,New York,21
