Year,Category,Statistic,Player,Team,Value
1896,Individual Pitching Stats,Complete Games,Frank Killen,Pittsburgh,44
1896,Individual Pitching Stats,ERA,Billy Rhines,Cincinnati,2.45
1896,Individual Pitching Stats,Games,Frank Killen,Pittsburgh,52
1896,Individual Pitching Stats,Saves,Cy Young,Cleveland,3
1896,Individual Pitching Stats,Shutouts,Frank Killen,Pittsburgh,5
1896,Individual Pitching Stats,Strikeouts,Cy Young,Cleveland,140
1896,Individual Pitching Stats,Winning Percentage,Bill Hoffer,Baltimore,.781
1896,Individual Pitching Stats,Wins,Frank Killen,Pittsburgh,30
