Year,Category,Statistic,Player,Team,Value
1977,Individual Pitching Stats,Complete Games,Jim Palmer,Baltimore,22
1977,Individual Pitching Stats,ERA,Frank Tanana,California,2.54
1977,Individual Pitching Stats,Games,Sparky Lyle,New York,72
1977,Individual Pitching Stats,Saves,Bill Campbell,Boston,31
1977,Individual Pitching Stats,Shutouts,Frank Tanana,California,7
1977,Individual Pitching Stats,Strikeouts,Nolan Ryan,California,341
1977,Individual Pitching Stats,Winning Percentage,Paul Splittorff,Kansas City,.727
1977,Individual Pitching Stats,Wins,Dave Goltz,Minnesota,20
