Year,Category,Statistic,Player,Team,Value
1911,Individual Pitching Stats,Complete Games,Walter Johnson,Washington,36
1911,Individual Pitching Stats,ERA,Vean Gregg,Cleveland,1.80
1911,Individual Pitching Stats,Games,Ed Walsh,Chicago,56
1911,Individual Pitching Stats,Saves,Charley Hall,Boston,4
1911,Individual Pitching Stats,Shutouts,Eddie Plank,Philadelphia,6
1911,Individual Pitching Stats,Strikeouts,Ed Walsh,Chicago,255
1911,Individual Pitching Stats,Winning Percentage,Chief Bender,Philadelphia,.773
1911,Individual Pitching Stats,Wins,Jack Coombs,Philadelphia,28
