Year,Category,Statistic,Player,Team,Value
1905,Individual Pitching Stats,Complete Games,Irv Young,Boston,41
1905,Individual Pitching Stats,ERA,Christy Mathewson,New York,1.28
1905,Individual Pitching Stats,Games,Joe McGinnity,New York,46
1905,Individual Pitching Stats,Saves,Claud Elliott,New York,6
1905,Individual Pitching Stats,Shutouts,Christy Mathewson,New York,8
1905,Individual Pitching Stats,Strikeouts,Christy Mathewson,New York,206
1905,Individual Pitching Stats,Winning Percentage,Sam Leever,Pittsburgh,.800
1905,Individual Pitching Stats,Wins,Christy Mathewson,New York,31
