Year,Category,Statistic,Team,Value
1894,Team Pitching Stats,Complete Games,Chicago,117
1894,Team Pitching Stats,ERA,New York,3.83
1894,Team Pitching Stats,Fewest Hits Allowed,New York,"1,292"
1894,Team Pitching Stats,Fewest Home Runs Allowed,Baltimore,31
1894,Team Pitching Stats,Fewest Walks Allowed,Boston,411
1894,Team Pitching Stats,Saves,Baltimore,11
1894,Team Pitching Stats,Shutouts,Cleveland,6
1894,Team Pitching Stats,Strikeouts,New York,395
