Year,Category,Statistic,Team,Value
1997,Team Pitching Stats,Complete Games,Montreal,27
1997,Team Pitching Stats,ERA,Atlanta,3.18
1997,Team Pitching Stats,Fewest Hits Allowed,Atlanta,"1,319"
1997,Team Pitching Stats,Fewest Home Runs Allowed,Atlanta,111
1997,Team Pitching Stats,Fewest Walks Allowed,Atlanta,450
1997,Team Pitching Stats,Saves,New York,49
1997,Team Pitching Stats,Shutouts,Atlanta,17
1997,Team Pitching Stats,Strikeouts,Los Angeles,"1,232"
