Year,Category,Statistic,Team,Value
1882,Team Pitching Stats,Complete Games,Chicago,83
1882,Team Pitching Stats,ERA,Chicago,2.22
1882,Team Pitching Stats,Fewest Hits Allowed,Chicago,667
1882,Team Pitching Stats,Fewest Home Runs Allowed,Boston,10
1882,Team Pitching Stats,Fewest Walks Allowed,Boston,77
1882,Team Pitching Stats,Saves,Providence,1
1882,Team Pitching Stats,Shutouts,Providence,10
1882,Team Pitching Stats,Strikeouts,Detroit,354
