Year,Category,Statistic,Player,Team,Value
1922,Individual Pitching Stats,Complete Games,Wilbur Cooper,Pittsburgh,27
1922,Individual Pitching Stats,ERA,Phil Douglas,New York,2.63
1922,Individual Pitching Stats,Games,Lou North,St. Louis,53
1922,Individual Pitching Stats,Saves,Claude Jonnard,New York,5
1922,Individual Pitching Stats,Shutouts,Johnny Morrison,Pittsburgh,5
1922,Individual Pitching Stats,Strikeouts,Dazzy Vance,Brooklyn,134
1922,Individual Pitching Stats,Winning Percentage,Pete Donohue,Cincinnati,.667
1922,Individual Pitching Stats,Wins,Eppa Rixey,Cincinnati,25
