Year,Category,Statistic,Player,Team,Value
2000,Individual Pitching Stats,Complete Games,David Wells,Toronto,9
2000,Individual Pitching Stats,ERA,Pedro Martinez,Boston,1.74
2000,Individual Pitching Stats,Games,Kelly Wunsch,Chicago,83
2000,Individual Pitching Stats,Saves,Todd Jones,Detroit,42
2000,Individual Pitching Stats,Shutouts,Pedro Martinez,Boston,4
2000,Individual Pitching Stats,Strikeouts,Pedro Martinez,Boston,284
2000,Individual Pitching Stats,Winning Percentage,Tim Hudson,Oakland,.769
2000,Individual Pitching Stats,Wins,Tim Hudson,Oakland,20
