Year,Category,Statistic,Team,Value
1936,Team Pitching Stats,Complete Games,Chicago,80
1936,Team Pitching Stats,ERA,New York,4.18
1936,Team Pitching Stats,Fewest Hits Allowed,New York,"1,474"
1936,Team Pitching Stats,Fewest Home Runs Allowed,Cleveland,73
1936,Team Pitching Stats,Fewest Walks Allowed,Boston,552
1936,Team Pitching Stats,Saves,New York,21
1936,Team Pitching Stats,Shutouts,Detroit,13
1936,Team Pitching Stats,Strikeouts,New York,624
