Year,Category,Statistic,Player,Team,Value
2004,Individual Pitching Stats,Complete Games,Mark Mulder,Oakland,5
2004,Individual Pitching Stats,ERA,Johan Santana,Minnesota,2.61
2004,Individual Pitching Stats,Games,Paul Quantrill,New York,86
2004,Individual Pitching Stats,Saves,Mariano Rivera,New York,53
2004,Individual Pitching Stats,Shutouts,Jeremy Bonderman,Detroit,2
2004,Individual Pitching Stats,Strikeouts,Johan Santana,Minnesota,265
2004,Individual Pitching Stats,Winning Percentage,Curt Schilling,Boston,.778
2004,Individual Pitching Stats,Wins,Curt Schilling,Boston,21
