Year,Category,Statistic,Player,Team,Value
1909,Individual Pitching Stats,Complete Games,Frank Smith,Chicago,37
1909,Individual Pitching Stats,ERA,Harry Krause,Philadelphia,1.39
1909,Individual Pitching Stats,Games,Frank Smith,Chicago,51
1909,Individual Pitching Stats,Saves,Frank Arellanes,Boston,8
1909,Individual Pitching Stats,Shutouts,Ed Walsh,Chicago,8
1909,Individual Pitching Stats,Strikeouts,Frank Smith,Chicago,177
1909,Individual Pitching Stats,Winning Percentage,George Mullin,Detroit,.784
1909,Individual Pitching Stats,Wins,George Mullin,Detroit,29
