Year,Category,Statistic,Player,Team,Value
1925,Individual Pitching Stats,Complete Games,Pete Donohue,Cincinnati,27
1925,Individual Pitching Stats,ERA,Dolf Luque,Cincinnati,2.63
1925,Individual Pitching Stats,Games,Johnny Morrison,Pittsburgh,44
1925,Individual Pitching Stats,Saves,Guy Bush,Chicago,4
1925,Individual Pitching Stats,Shutouts,Hal Carlson,Philadelphia,4
1925,Individual Pitching Stats,Strikeouts,Dazzy Vance,Brooklyn,221
1925,Individual Pitching Stats,Winning Percentage,Bill Sherdel,St. Louis,.714
1925,Individual Pitching Stats,Wins,Dazzy Vance,Brooklyn,22
