Year,Category,Statistic,Player,Team,Value
1877,Individual Pitching Stats,Complete Games,Jim Devlin,Louisville,61
1877,Individual Pitching Stats,ERA,Tommy Bond,Boston,2.11
1877,Individual Pitching Stats,Games,Jim Devlin,Louisville,61
1877,Individual Pitching Stats,Saves,Cal McVey,Chicago,2
1877,Individual Pitching Stats,Shutouts,Tommy Bond,Boston,6
1877,Individual Pitching Stats,Strikeouts,Tommy Bond,Boston,170
1877,Individual Pitching Stats,Winning Percentage,Tommy Bond,Boston,.702
1877,Individual Pitching Stats,Wins,Tommy Bond,Boston,40
