Year,Category,Statistic,Player,Team,Value
1993,Individual Pitching Stats,Complete Games,Greg Maddux,Atlanta,8
1993,Individual Pitching Stats,ERA,Greg Maddux,Atlanta,2.36
1993,Individual Pitching Stats,Games,Mike Jackson,San Francisco,81
1993,Individual Pitching Stats,Saves,Randy Myers,Chicago,53
1993,Individual Pitching Stats,Shutouts,Pete Harnisch,Houston,4
1993,Individual Pitching Stats,Strikeouts,Jose Rijo,Cincinnati,227
1993,Individual Pitching Stats,Winning Percentage,Mark Portugal,Houston,.818
1993,Individual Pitching Stats,Wins,John Burkett,San Francisco,22
