Year,Category,Statistic,Player,Team,Value
1984,Individual Pitching Stats,Complete Games,Charlie Hough,Texas,17
1984,Individual Pitching Stats,ERA,Mike Boddicker,Baltimore,2.79
1984,Individual Pitching Stats,Games,Willie Hernandez,Detroit,80
1984,Individual Pitching Stats,Saves,Dan Quisenberry,Kansas City,44
1984,Individual Pitching Stats,Shutouts,Bob Ojeda,Boston,5
1984,Individual Pitching Stats,Strikeouts,Mark Langston,Seattle,204
1984,Individual Pitching Stats,Winning Percentage,Doyle Alexander,Toronto,.739
1984,Individual Pitching Stats,Wins,Mike Boddicker,Baltimore,20
