Year,Category,Statistic,Team,Value
1937,Team Pitching Stats,Complete Games,Boston,85
1937,Team Pitching Stats,ERA,Boston,3.22
1937,Team Pitching Stats,Fewest Hits Allowed,New York,"1,341"
1937,Team Pitching Stats,Fewest Home Runs Allowed,Cincinnati,38
1937,Team Pitching Stats,Fewest Walks Allowed,Boston,372
1937,Team Pitching Stats,Saves,Cincinnati,18
1937,Team Pitching Stats,Shutouts,Boston,16
1937,Team Pitching Stats,Strikeouts,New York,653
