Year,Category,Statistic,Team,Value
1995,Team Pitching Stats,Complete Games,Baltimore,19
1995,Team Pitching Stats,ERA,Cleveland,3.83
1995,Team Pitching Stats,Fewest Hits Allowed,Baltimore,"1,165"
1995,Team Pitching Stats,Fewest Home Runs Allowed,Boston,127
1995,Team Pitching Stats,Fewest Walks Allowed,Cleveland,445
1995,Team Pitching Stats,Saves,Cleveland,50
1995,Team Pitching Stats,Shutouts,Baltimore,10
1995,Team Pitching Stats,Strikeouts,Seattle,"1,068"
