Year,Category,Statistic,Player,Team,Value
1935,Individual Pitching Stats,Complete Games,Wes Ferrell,Boston,31
1935,Individual Pitching Stats,ERA,Lefty Grove,Boston,2.70
1935,Individual Pitching Stats,Games,Russ Van Atta,New York,58
1935,Individual Pitching Stats,Saves,Jack Knott,St. Louis,7
1935,Individual Pitching Stats,Shutouts,Schoolboy Rowe,Detroit,6
1935,Individual Pitching Stats,Strikeouts,Tommy Bridges,Detroit,163
1935,Individual Pitching Stats,Winning Percentage,Elden Auker,Detroit,.720
1935,Individual Pitching Stats,Wins,Wes Ferrell,Boston,25
