Year,Category,Statistic,Player,Team,Value
1952,Individual Pitching Stats,Complete Games,Robin Roberts,Philadelphia,30
1952,Individual Pitching Stats,ERA,Hoyt Wilhelm,New York,2.43
1952,Individual Pitching Stats,Games,Hoyt Wilhelm,New York,71
1952,Individual Pitching Stats,Saves,Al Brazle,St. Louis,16
1952,Individual Pitching Stats,Shutouts,Ken Raffensberger,Cincinnati,6
1952,Individual Pitching Stats,Strikeouts,Warren Spahn,Boston,183
1952,Individual Pitching Stats,Winning Percentage,Hoyt Wilhelm,New York,.833
1952,Individual Pitching Stats,Wins,Robin Roberts,Philadelphia,28
