Year,Category,Statistic,Player,Team,Value
1937,Individual Pitching Stats,Complete Games,Jim Turner,Boston,24
1937,Individual Pitching Stats,ERA,Jim Turner,Boston,2.38
1937,Individual Pitching Stats,Games,Hugh Mulcahy,Philadelphia,56
1937,Individual Pitching Stats,Saves,Mace Brown,Pittsburgh,7
1937,Individual Pitching Stats,Shutouts,Lou Fette,Boston,5
1937,Individual Pitching Stats,Strikeouts,Carl Hubbell,New York,159
1937,Individual Pitching Stats,Winning Percentage,Carl Hubbell,New York,.733
1937,Individual Pitching Stats,Wins,Carl Hubbell,New York,22
