Year,Category,Statistic,Player,Team,Value
1978,Individual Pitching Stats,Complete Games,Phil Niekro,Atlanta,22
1978,Individual Pitching Stats,ERA,Craig Swan,New York,2.43
1978,Individual Pitching Stats,Games,Kent Tekulve,Pittsburgh,91
1978,Individual Pitching Stats,Saves,Rollie Fingers,San Diego,37
1978,Individual Pitching Stats,Shutouts,Bob Knepper,San Francisco,6
1978,Individual Pitching Stats,Strikeouts,J.R. Richard,Houston,303
1978,Individual Pitching Stats,Winning Percentage,Gaylord Perry,San Diego,.778
1978,Individual Pitching Stats,Wins,Gaylord Perry,San Diego,21
