Year,Category,Statistic,Player,Team,Value
1936,Individual Pitching Stats,Complete Games,Wes Ferrell,Boston,28
1936,Individual Pitching Stats,ERA,Lefty Grove,Philadelphia,2.81
1936,Individual Pitching Stats,Games,Russ Van Atta,St. Louis,52
1936,Individual Pitching Stats,Saves,Pat Malone,New York,9
1936,Individual Pitching Stats,Shutouts,Lefty Grove,Philadelphia,6
1936,Individual Pitching Stats,Strikeouts,Tommy Bridges,Detroit,175
1936,Individual Pitching Stats,Winning Percentage,Bump Hadley,New York,.778
1936,Individual Pitching Stats,Wins,Tommy Bridges,Detroit,23
