Year,Category,Statistic,Player,Team,Value
1940,Individual Pitching Stats,Complete Games,Bucky Walters,Cincinnati,29
1940,Individual Pitching Stats,ERA,Bucky Walters,Cincinnati,2.48
1940,Individual Pitching Stats,Games,Clyde Shoun,St. Louis,54
1940,Individual Pitching Stats,Saves,Joe Beggs,Cincinnati,7
1940,Individual Pitching Stats,Shutouts,Manny Salvo,Boston,5
1940,Individual Pitching Stats,Strikeouts,Kirby Higbe,Philadelphia,137
1940,Individual Pitching Stats,Winning Percentage,Freddie Fitzsimmons,Brooklyn,.889
1940,Individual Pitching Stats,Wins,Bucky Walters,Cincinnati,22
