Year,Category,Statistic,Player,Team,Value
1915,Individual Pitching Stats,Complete Games,Walter Johnson,Washington,35
1915,Individual Pitching Stats,ERA,Smoky Joe Wood,Boston,1.49
1915,Individual Pitching Stats,Games,Harry Coveleski,Detroit,50
1915,Individual Pitching Stats,Saves,Carl Mays,Boston,7
1915,Individual Pitching Stats,Shutouts,Walter Johnson,Washington,7
1915,Individual Pitching Stats,Strikeouts,Walter Johnson,Washington,203
1915,Individual Pitching Stats,Winning Percentage,Smoky Joe Wood,Boston,.750
1915,Individual Pitching Stats,Wins,Walter Johnson,Washington,27
