Year,Category,Statistic,Team,Value
1963,Team Pitching Stats,Complete Games,Milwaukee,56
1963,Team Pitching Stats,ERA,Los Angeles,2.86
1963,Team Pitching Stats,Fewest Hits Allowed,Philadelphia,"1,262"
1963,Team Pitching Stats,Fewest Home Runs Allowed,Houston,95
1963,Team Pitching Stats,Fewest Walks Allowed,Houston,378
1963,Team Pitching Stats,Saves,Cincinnati,36
1963,Team Pitching Stats,Shutouts,Los Angeles,24
1963,Team Pitching Stats,Strikeouts,Los Angeles,"1,095"
