Year,Category,Statistic,Player,Team,Value
1983,Individual Pitching Stats,Complete Games,Ron Guidry,New York,21
1983,Individual Pitching Stats,ERA,Rick Honeycutt,Texas,2.42
1983,Individual Pitching Stats,Games,Dan Quisenberry,Kansas City,69
1983,Individual Pitching Stats,Saves,Dan Quisenberry,Kansas City,45
1983,Individual Pitching Stats,Shutouts,Mike Boddicker,Baltimore,5
1983,Individual Pitching Stats,Strikeouts,Jack Morris,Detroit,232
1983,Individual Pitching Stats,Winning Percentage,Richard Dotson,Chicago,.759
1983,Individual Pitching Stats,Wins,La Marr Hoyt,Chicago,24
