Year,Category,Statistic,Player,Team,Value
1996,Individual Pitching Stats,Complete Games,Pat Hentgen,Toronto,10
1996,Individual Pitching Stats,ERA,Juan Guzman,Toronto,2.93
1996,Individual Pitching Stats,Games,Eddie Guardado,Minnesota,83
1996,Individual Pitching Stats,Saves,John Wetteland,New York,43
1996,Individual Pitching Stats,Shutouts,Pat Hentgen,Toronto,3
1996,Individual Pitching Stats,Strikeouts,Roger Clemens,Boston,257
1996,Individual Pitching Stats,Winning Percentage,Charles Nagy,Cleveland,.773
1996,Individual Pitching Stats,Wins,Andy Pettitte,New York,21
