Year,Category,Statistic,Team,Value
1983,Team Pitching Stats,Complete Games,New York,47
1983,Team Pitching Stats,ERA,Texas,3.31
1983,Team Pitching Stats,Fewest Hits Allowed,Detroit,"1,318"
1983,Team Pitching Stats,Fewest Home Runs Allowed,Texas,97
1983,Team Pitching Stats,Fewest Walks Allowed,Chicago,447
1983,Team Pitching Stats,Saves,Kansas City,49
1983,Team Pitching Stats,Shutouts,Baltimore,15
1983,Team Pitching Stats,Strikeouts,Seattle,910
