Year,Category,Statistic,Player,Team,Value
1933,Individual Pitching Stats,Complete Games,Lon Warneke,Chicago,26
1933,Individual Pitching Stats,ERA,Carl Hubbell,New York,1.66
1933,Individual Pitching Stats,Games,Dizzy Dean,St. Louis,48
1933,Individual Pitching Stats,Saves,Phil Collins,Philadelphia,6
1933,Individual Pitching Stats,Shutouts,Carl Hubbell,New York,10
1933,Individual Pitching Stats,Strikeouts,Dizzy Dean,St. Louis,199
1933,Individual Pitching Stats,Winning Percentage,Ben Cantwell,Boston,.667
1933,Individual Pitching Stats,Wins,Carl Hubbell,New York,23
