Year,Category,Statistic,Team,Value
1926,Team Pitching Stats,Complete Games,St. Louis,90
1926,Team Pitching Stats,ERA,Chicago,3.26
1926,Team Pitching Stats,Fewest Hits Allowed,New York,"1,370"
1926,Team Pitching Stats,Fewest Home Runs Allowed,Chicago,39
1926,Team Pitching Stats,Fewest Walks Allowed,Cincinnati,324
1926,Team Pitching Stats,Saves,Pittsburgh,18
1926,Team Pitching Stats,Shutouts,Cincinnati,14
1926,Team Pitching Stats,Strikeouts,Brooklyn,517
