Year,Category,Statistic,Player,Team,Value
1906,Individual Pitching Stats,Complete Games,Irv Young,Boston,37
1906,Individual Pitching Stats,ERA,Mordecai Brown,Chicago,1.04
1906,Individual Pitching Stats,Games,Joe McGinnity,New York,45
1906,Individual Pitching Stats,Saves,George Ferguson,New York,7
1906,Individual Pitching Stats,Shutouts,Mordecai Brown,Chicago,9
1906,Individual Pitching Stats,Strikeouts,Fred Beebe,Chicago,171
1906,Individual Pitching Stats,Winning Percentage,Ed Reulbach,Chicago,.826
1906,Individual Pitching Stats,Wins,Joe McGinnity,New York,27
