Year,Category,Statistic,Player,Team,Value
1994,Individual Pitching Stats,Complete Games,Greg Maddux,Atlanta,10
1994,Individual Pitching Stats,ERA,Greg Maddux,Atlanta,1.56
1994,Individual Pitching Stats,Games,Steve Reed,Colorado,61
1994,Individual Pitching Stats,Saves,John Franco,New York,30
1994,Individual Pitching Stats,Shutouts,Greg Maddux,Atlanta,3
1994,Individual Pitching Stats,Strikeouts,Andy Benes,San Diego,189
1994,Individual Pitching Stats,Winning Percentage,Bret Saberhagen,New York,.778
1994,Individual Pitching Stats,Wins,Ken Hill,Montreal,16
