Year,Category,Statistic,Player,Team,Value
1929,Individual Pitching Stats,Complete Games,Tommy Thomas,Chicago,24
1929,Individual Pitching Stats,ERA,Lefty Grove,Philadelphia,2.81
1929,Individual Pitching Stats,Games,Firpo Marberry,Washington,49
1929,Individual Pitching Stats,Saves,Firpo Marberry,Washington,11
1929,Individual Pitching Stats,Shutouts,George Blaeholder,St. Louis,5
1929,Individual Pitching Stats,Strikeouts,Lefty Grove,Philadelphia,170
1929,Individual Pitching Stats,Winning Percentage,Lefty Grove,Philadelphia,.769
1929,Individual Pitching Stats,Wins,George Earnshaw,Philadelphia,24
