Year,Category,Statistic,Player,Team,Value
1919,Individual Pitching Stats,Complete Games,Wilbur Cooper,Pittsburgh,27
1919,Individual Pitching Stats,ERA,Grover Alexander,Chicago,1.72
1919,Individual Pitching Stats,Games,Oscar Tuero,St. Louis,45
1919,Individual Pitching Stats,Saves,Oscar Tuero,St. Louis,4
1919,Individual Pitching Stats,Shutouts,Grover Alexander,Chicago,9
1919,Individual Pitching Stats,Strikeouts,Hippo Vaughn,Chicago,141
1919,Individual Pitching Stats,Winning Percentage,Dutch Ruether,Cincinnati,.760
1919,Individual Pitching Stats,Wins,Jesse Barnes,New York,25
