Year,Category,Statistic,Team,Value
1940,Team Pitching Stats,Complete Games,Cincinnati,91
1940,Team Pitching Stats,ERA,Cincinnati,3.05
1940,Team Pitching Stats,Fewest Hits Allowed,Cincinnati,"1,263"
1940,Team Pitching Stats,Fewest Home Runs Allowed,Pittsburgh,72
1940,Team Pitching Stats,Fewest Walks Allowed,Brooklyn,393
1940,Team Pitching Stats,Saves,Pittsburgh,24
1940,Team Pitching Stats,Shutouts,Brooklyn,17
1940,Team Pitching Stats,Strikeouts,Brooklyn,639
