Year,Category,Statistic,Player,Team,Value
1876,Individual Pitching Stats,Complete Games,Jim Devlin,Louisville,66
1876,Individual Pitching Stats,ERA,George Bradley,St. Louis,1.23
1876,Individual Pitching Stats,Games,Jim Devlin,Louisville,68
1876,Individual Pitching Stats,Saves,Jack Manning,Boston,5
1876,Individual Pitching Stats,Shutouts,George Bradley,St. Louis,16
1876,Individual Pitching Stats,Strikeouts,Jim Devlin,Louisville,122
1876,Individual Pitching Stats,Winning Percentage,Al Spalding,Chicago,.797
1876,Individual Pitching Stats,Wins,Al Spalding,Chicago,47
