Year,Category,Statistic,Player,Team,Value
1879,Individual Pitching Stats,Complete Games,Will White,Cincinnati,75
1879,Individual Pitching Stats,ERA,Tommy Bond,Boston,1.96
1879,Individual Pitching Stats,Games,Will White,Cincinnati,76
1879,Individual Pitching Stats,Saves,Bobby Mathews,Providence,2
1879,Individual Pitching Stats,Shutouts,Tommy Bond,Boston,11
1879,Individual Pitching Stats,Strikeouts,John Ward,Providence,239
1879,Individual Pitching Stats,Winning Percentage,John Ward,Providence,.712
1879,Individual Pitching Stats,Wins,John Ward,Providence,47
