Year,Category,Statistic,Team,Value
1919,Team Pitching Stats,Complete Games,Brooklyn,98
1919,Team Pitching Stats,ERA,Chicago,2.21
1919,Team Pitching Stats,Fewest Hits Allowed,Cincinnati,"1,104"
1919,Team Pitching Stats,Fewest Home Runs Allowed,Chicago,14
1919,Team Pitching Stats,Fewest Walks Allowed,Pittsburgh,263
1919,Team Pitching Stats,Saves,New York,13
1919,Team Pitching Stats,Shutouts,Cincinnati,23
1919,Team Pitching Stats,Strikeouts,Chicago,495
