Year,Category,Statistic,Player,Team,Value
1890,Individual Pitching Stats,Complete Games,Bill Hutchison,Chicago,65
1890,Individual Pitching Stats,ERA,Billy Rhines,Cincinnati,1.95
1890,Individual Pitching Stats,Games,Bill Hutchison,Chicago,71
1890,Individual Pitching Stats,Saves,Dave Foutz,Brooklyn,2
1890,Individual Pitching Stats,Shutouts,Kid Nichols,Boston,7
1890,Individual Pitching Stats,Strikeouts,Amos Rusie,New York,341
1890,Individual Pitching Stats,Winning Percentage,Tom Lovett,Brooklyn,.732
1890,Individual Pitching Stats,Wins,Bill Hutchison,Chicago,42
