Year,Category,Statistic,Team,Value
1905,Team Pitching Stats,Complete Games,Boston,139
1905,Team Pitching Stats,ERA,Chicago,2.04
1905,Team Pitching Stats,Fewest Hits Allowed,Chicago,"1,135"
1905,Team Pitching Stats,Fewest Home Runs Allowed,Pittsburgh,12
1905,Team Pitching Stats,Fewest Walks Allowed,New York,364
1905,Team Pitching Stats,Saves,New York,15
1905,Team Pitching Stats,Shutouts,Chicago,23
1905,Team Pitching Stats,Strikeouts,New York,760
