Year,Category,Statistic,Team,Value
1908,Team Pitching Stats,Complete Games,Brooklyn,118
1908,Team Pitching Stats,ERA,Philadelphia,2.10
1908,Team Pitching Stats,Fewest Hits Allowed,Chicago,"1,137"
1908,Team Pitching Stats,Fewest Home Runs Allowed,Philadelphia,8
1908,Team Pitching Stats,Fewest Walks Allowed,New York,288
1908,Team Pitching Stats,Saves,New York,18
1908,Team Pitching Stats,Shutouts,Chicago,29
1908,Team Pitching Stats,Strikeouts,Chicago,668
