Year,Category,Statistic,Team,Value
1956,Team Pitching Stats,Complete Games,Milwaukee,64
1956,Team Pitching Stats,ERA,Milwaukee,3.12
1956,Team Pitching Stats,Fewest Hits Allowed,Brooklyn,"1,251"
1956,Team Pitching Stats,Fewest Home Runs Allowed,Milwaukee,133
1956,Team Pitching Stats,Fewest Walks Allowed,Philadelphia,437
1956,Team Pitching Stats,Saves,Brooklyn,30
1956,Team Pitching Stats,Shutouts,Brooklyn,12
1956,Team Pitching Stats,Strikeouts,Brooklyn,772
