Year,Category,Statistic,Player,Team,Value
1943,Individual Pitching Stats,Complete Games,Rip Sewell,Pittsburgh,25
1943,Individual Pitching Stats,ERA,Max Lanier,St. Louis,1.94
1943,Individual Pitching Stats,Games,Ace Adams,New York,70
1943,Individual Pitching Stats,Saves,Les Webber,Brooklyn,10
1943,Individual Pitching Stats,Shutouts,Hi Bithorn,Chicago,7
1943,Individual Pitching Stats,Strikeouts,Johnny Vander Meer,Cincinnati,174
1943,Individual Pitching Stats,Winning Percentage,Mort Cooper,St. Louis,.724
1943,Individual Pitching Stats,Wins,Mort Cooper,St. Louis,21
