Year,Category,Statistic,Player,Team,Value
1903,Individual Pitching Stats,Complete Games,Bill Donovan,Detroit,34
1903,Individual Pitching Stats,ERA,Earl Moore,Cleveland,1.74
1903,Individual Pitching Stats,Games,Eddie Plank,Philadelphia,43
1903,Individual Pitching Stats,Saves,Bill Dinneen,Boston,2
1903,Individual Pitching Stats,Shutouts,Cy Young,Boston,7
1903,Individual Pitching Stats,Strikeouts,Rube Waddell,Philadelphia,302
1903,Individual Pitching Stats,Winning Percentage,Cy Young,Boston,.757
1903,Individual Pitching Stats,Wins,Cy Young,Boston,28
