Year,Category,Statistic,Player,Team,Value
1882,Individual Pitching Stats,Complete Games,Jim McCormick,Cleveland,65
1882,Individual Pitching Stats,ERA,Larry Corcoran,Chicago,1.95
1882,Individual Pitching Stats,Games,Jim McCormick,Cleveland,68
1882,Individual Pitching Stats,Saves,John Ward,Providence,1
1882,Individual Pitching Stats,Shutouts,Old Hoss Radbourn,Providence,6
1882,Individual Pitching Stats,Strikeouts,Old Hoss Radbourn,Providence,201
1882,Individual Pitching Stats,Winning Percentage,Larry Corcoran,Chicago,.692
1882,Individual Pitching Stats,Wins,Jim McCormick,Cleveland,36
