Year,Category,Statistic,Player,Team,Value
2009,Individual Pitching Stats,Complete Games,Roy Halladay,Toronto,9
2009,Individual Pitching Stats,ERA,Zack Greinke,Kansas City,2.16
2009,Individual Pitching Stats,Games,Matt Guerrier,Minnesota,79
2009,Individual Pitching Stats,Saves,Brian Fuentes,Los Angeles,48
2009,Individual Pitching Stats,Shutouts,Roy Halladay,Toronto,4
2009,Individual Pitching Stats,Strikeouts,Justin Verlander,Detroit,269
2009,Individual Pitching Stats,Winning Percentage,Felix Hernandez,Seattle,.792
2009,Individual Pitching Stats,Wins,Felix Hernandez,Seattle,19
