Year,Category,Statistic,Team,Value
1883,Team Pitching Stats,Complete Games,Cleveland,92
1883,Team Pitching Stats,ERA,Cleveland,2.22
1883,Team Pitching Stats,Fewest Hits Allowed,Cleveland,818
1883,Team Pitching Stats,Fewest Home Runs Allowed,Cleveland,7
1883,Team Pitching Stats,Fewest Walks Allowed,Boston,90
1883,Team Pitching Stats,Saves,Boston,3
1883,Team Pitching Stats,Shutouts,Boston,6
1883,Team Pitching Stats,Strikeouts,Boston,538
