Year,Category,Statistic,Player,Team,Value
1944,Individual Pitching Stats,Complete Games,Jim Tobin,Boston,28
1944,Individual Pitching Stats,ERA,Ed Heusser,Cincinnati,2.38
1944,Individual Pitching Stats,Games,Ace Adams,New York,65
1944,Individual Pitching Stats,Saves,Ace Adams,New York,13
1944,Individual Pitching Stats,Shutouts,Mort Cooper,St. Louis,7
1944,Individual Pitching Stats,Strikeouts,Bill Voiselle,New York,161
1944,Individual Pitching Stats,Winning Percentage,Ted Wilks,St. Louis,.810
1944,Individual Pitching Stats,Wins,Bucky Walters,Cincinnati,23
