Year,Category,Statistic,Team,Value
1946,Team Pitching Stats,Complete Games,Detroit,94
1946,Team Pitching Stats,ERA,Chicago,3.10
1946,Team Pitching Stats,Fewest Hits Allowed,New York,"1,232"
1946,Team Pitching Stats,Fewest Home Runs Allowed,New York,66
1946,Team Pitching Stats,Fewest Walks Allowed,Detroit,497
1946,Team Pitching Stats,Saves,Boston,20
1946,Team Pitching Stats,Shutouts,Detroit,18
1946,Team Pitching Stats,Strikeouts,Detroit,896
