Year,Category,Statistic,Team,Value
1991,Team Pitching Stats,Complete Games,Chicago,28
1991,Team Pitching Stats,ERA,Toronto,3.50
1991,Team Pitching Stats,Fewest Hits Allowed,Toronto,"1,301"
1991,Team Pitching Stats,Fewest Home Runs Allowed,Kansas City,105
1991,Team Pitching Stats,Fewest Walks Allowed,Cleveland,441
1991,Team Pitching Stats,Saves,Toronto,60
1991,Team Pitching Stats,Shutouts,Toronto,16
1991,Team Pitching Stats,Strikeouts,Texas,"1,022"
