Year,Category,Statistic,Player,Team,Value
1967,Individual Pitching Stats,Complete Games,Fergie Jenkins,Chicago,20
1967,Individual Pitching Stats,ERA,Phil Niekro,Atlanta,1.87
1967,Individual Pitching Stats,Games,Ted Abernathy,Cincinnati,70
1967,Individual Pitching Stats,Saves,Ted Abernathy,Cincinnati,28
1967,Individual Pitching Stats,Shutouts,Jim Bunning,Philadelphia,6
1967,Individual Pitching Stats,Strikeouts,Jim Bunning,Philadelphia,253
1967,Individual Pitching Stats,Winning Percentage,Dick Hughes,St. Louis,.727
1967,Individual Pitching Stats,Wins,Mike McCormick,San Francisco,22
