Year,Category,Statistic,Player,Team,Value
1907,Individual Pitching Stats,Complete Games,Ed Walsh,Chicago,37
1907,Individual Pitching Stats,ERA,Ed Walsh,Chicago,1.60
1907,Individual Pitching Stats,Games,Ed Walsh,Chicago,56
1907,Individual Pitching Stats,Saves,Bill Dinneen,Philadelphia,4
1907,Individual Pitching Stats,Shutouts,Eddie Plank,Philadelphia,8
1907,Individual Pitching Stats,Strikeouts,Rube Waddell,Philadelphia,232
1907,Individual Pitching Stats,Winning Percentage,Bill Donovan,Detroit,.862
1907,Individual Pitching Stats,Wins,Addie Joss,Cleveland,27
