Year,Category,Statistic,Player,Team,Value
1904,Individual Pitching Stats,Complete Games,Jack Chesbro,New York,48
1904,Individual Pitching Stats,ERA,Addie Joss,Cleveland,1.59
1904,Individual Pitching Stats,Games,Jack Chesbro,New York,55
1904,Individual Pitching Stats,Saves,Case Patten,Washington,3
1904,Individual Pitching Stats,Shutouts,Cy Young,Boston,10
1904,Individual Pitching Stats,Strikeouts,Rube Waddell,Philadelphia,349
1904,Individual Pitching Stats,Winning Percentage,Jack Chesbro,New York,.774
1904,Individual Pitching Stats,Wins,Jack Chesbro,New York,41
