Year,Category,Statistic,Team,Value
1880,Team Pitching Stats,Complete Games,Cleveland,83
1880,Team Pitching Stats,ERA,Providence,1.64
1880,Team Pitching Stats,Fewest Hits Allowed,Chicago,622
1880,Team Pitching Stats,Fewest Home Runs Allowed,Boston,2
1880,Team Pitching Stats,Fewest Walks Allowed,Providence,51
1880,Team Pitching Stats,Saves,Worcester,5
1880,Team Pitching Stats,Shutouts,Providence,13
1880,Team Pitching Stats,Strikeouts,Chicago,367
