Year,Category,Statistic,Team,Value
1895,Team Pitching Stats,Complete Games,Chicago,119
1895,Team Pitching Stats,ERA,Baltimore,3.80
1895,Team Pitching Stats,Fewest Hits Allowed,Baltimore,"1,216"
1895,Team Pitching Stats,Fewest Home Runs Allowed,Pittsburgh,17
1895,Team Pitching Stats,Fewest Walks Allowed,Cleveland,346
1895,Team Pitching Stats,Saves,Philadelphia,7
1895,Team Pitching Stats,Shutouts,Baltimore,10
1895,Team Pitching Stats,Strikeouts,New York,409
