Year,Category,Statistic,Player,Team,Value
1963,Individual Pitching Stats,Complete Games,Warren Spahn,Milwaukee,22
1963,Individual Pitching Stats,ERA,Sandy Koufax,Los Angeles,1.88
1963,Individual Pitching Stats,Games,Ron Perranoski,Los Angeles,69
1963,Individual Pitching Stats,Saves,Lindy McDaniel,Chicago,22
1963,Individual Pitching Stats,Shutouts,Sandy Koufax,Los Angeles,11
1963,Individual Pitching Stats,Strikeouts,Sandy Koufax,Los Angeles,306
1963,Individual Pitching Stats,Winning Percentage,Ron Perranoski,Los Angeles,.842
1963,Individual Pitching Stats,Wins,Sandy Koufax,Los Angeles,25
