Year,Category,Statistic,Player,Team,Value
1913,Individual Pitching Stats,Complete Games,Lefty Tyler,Boston,28
1913,Individual Pitching Stats,ERA,Christy Mathewson,New York,2.06
1913,Individual Pitching Stats,Games,Larry Cheney,Chicago,54
1913,Individual Pitching Stats,Saves,Larry Cheney,Chicago,11
1913,Individual Pitching Stats,Shutouts,Grover Alexander,Philadelphia,9
1913,Individual Pitching Stats,Strikeouts,Tom Seaton,Philadelphia,168
1913,Individual Pitching Stats,Winning Percentage,Bert Humphries,Chicago,.800
1913,Individual Pitching Stats,Wins,Tom Seaton,Philadelphia,27
